Headline,label
Depressed Mom Can’t Even Enjoy Adult Son’s New Haircut,1
"Buttigieg Drops Out Of Democratic Race After Slamming Own Plan To Be President As ‘Naive, Unrealistic Pipe Dream’",1
Olive Garden Unveils New All-You-Can-Eat Assisted Suicide Dinners For Terminally Ill Customers,1
Damning New Footage Shows Sanders In 1980s Arguing Madonna Could Never Make Transition From Music To Film,1
Study: Majority Of Americans Not Prepared For When Sun Engulfs Earth In 7.5 Billion Years,1
"Weighted Blanket Sure To Succeed Where CBD, Salt Lamp, Oil Diffuser, Acupressure Mat, Bath Bombs, And White Noise Machine Failed",1
Man Annoyed He No Longer Even Able To Go To Wuhan To Eat Bats Without Mom Freaking Out,1
"Warren Tells Supporters To Cut That Pinterest Shit Out, This Is Serious",1
Obama Kind Of Hurt No One’s Even Asked For His Endorsement,1
Child Doing Stations Of The Cross Reflects On Boredom Christ Must Have Felt During Crucifixion,1
‘I’ll Show Those Pricks!’ Screams Mitt Romney Driving Busload Of Pregnant Women To Abortion Clinic After Being Disinvited To CPAC,1
‘Whatavirus?’ Says Half-Naked Mike Pence Brushing Crumbs Off Stomach While Taking First Call From Trump In 18 Months,1
"‘I Like This Candidate Now And Will Vote For Him,’ Says Area Man After Having To Watch 12th Bloomberg Ad In Single Day",1
Man Doesn’t Mind Long Commute Because It Gives Him Extra Time To Listen To Voice In Head Saying He Can’t Keep Living Like This,1
"‘No, Stop, Please,’ Shouts Woman As Hands Uncontrollably Google All Of Boyfriend’s Exes",1
Candidates Struggle To Answer Question About Future Of Granite Countertops During HGTV Town Hall,1
"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens",1
Iran’s Deputy Health Minister Announces He Has Coronavirus And Also Hemorrhoids But That’s A Separate Thing That He Will Deal With On His Own,1
Sanders Supporter Sick Of Movement Being Defined By Small Number Of Toxic Members Like Him,1
Trump Holds Diplomatic Ceremony To Formally Welcome Coronavirus To United States,1
Driver Enraged At Rider Who Threw Up In Ambulance,1
"‘I’m Free, I’m Finally Free!’ Thinks Parent Before Realizing Lost Child Just Hiding Inside Clothes Rack",1
Moderators Kick Off Debate By Asking Whether Bloomberg Ready To Get Shit Rocked Again,1
Klobuchar Hoping To Distinguish Herself During Debate As Only Candidate Not Sucker Punched In Gut Moments Before Stepping On Stage,1
Elena Kagan Worried She’s A Fraud After Being Only Female Justice Not Called Out By Trump,1
Idiotic Squirrel With Acorn Runs Away From Man As If He Doesn’t Get To Eat All The Nuts He Wants,1
"Reform ‘Fifty Shades’ Reader Doesn’t Think Christian And Ana Literally Indulged In Bladder Control Fetish, But Derives Meaning From Story Nonetheless",1
Nation’s Men Stunned To Realize Sexual Harassment Problem May Go As Far Back As 1990,1
So-Called ‘Flash Sale’ May Have Been Strategized Weeks In Advance,1
Trump In India Hails Blossoming Relations Between The 2 Planets,1
Embarrassed Heart Surgeon Admits He May Have Accidentally Left Sanders’ Medical Records In Candidate’s Chest,1
Desperate CDC Director Walks Down Hall Of Imprisoned Diseases For One-On-One Talk With Avian Flu About Stopping Coronavirus,1
U.S. Unveils Plan For Rest Of World To Become Carbon-Neutral By 2030,1
Smithsonian Museum Celebrates Black Alternate History Month With Full-Scale Recreation Of W.E.B. Du Bois’ War Zeppelin,1
"Concerned Baby Starting To Worry Lethargic, Distant Mom Not Suffering From Postpartum Depression At All",1
"Trump Administration Rolls Back Hunting Regulations Forbidding Use Of Chokeholds, Eye Gouging On Birds",1
Experts Concerned Pale Russian Mystic Constantly At Trump’s Side May Attempt To Influence 2020 Election,1
"GM Ups Ante In SUV Race With New 14-Seat, 11-Door, 7-Wheel, 4-Trunk Chevy Teton",1
"Passengers Aboard Coronavirus Cruise Ship Refusing To Leave After Forming Unlikely Friendships With Each Other That Transcend Nations, Languages",1
Bloomberg Housekeepers Brace For Another Day Of Dressing Up Like DNC Candidates And Letting Boss Beat Them In Debate,1
Recently Concussed Americans March On Washington D.C. Demanding The Right To Sleep,1
Biden Begging Donors To Stop Sending Money So He Can Quit Race,1
Increased Airtime Of Chantix Commercials Results In Ray Liotta Qualifying For Democratic Debate,1
"‘I’ll Rule You Peasants With An Iron Fist,’ Says Bloomberg To Standing Ovation During DNC Debate",1
Panicking Aides Finally Locate Biden At Wrong Venue Following Cirque Du Soleil Performers Onstage,1
"‘I Love My Wife Marcia And 2 Beautiful Kids, Tad And Hayden,’ Says Buttigieg In Latest Campaign Shift",1
New CIA Torture Program Concert Series Brings Metallica Into Black Sites To Play 72-Hour Sets,1
Thousands Of PETA Activists Descend On Hoover Headquarters To Protest Vacuum Cleaner That Spooked Dog,1
Report: Average Life Expectancy Increases To 18.2 Years For Americans Who Go Out Like Fucking Legends,1
Boy Scouts Leadership Confident Organization Can Overcome Stigma Of Bankruptcy,1
"Armed Teacher Rehearses Shooting Wall, Gunman, 3 Students During Active Shooter Drill",1
Overwhelmed Archaeologists Struggling To Keep Pace With Glut Of Early Humans Thawed Out By Climate Change,1
Waiter Asks If Couple Would Like To Pack Him Up In Little Box And Take Him Home For Later,1
Experts Recommend Tuning Them Out And Just Trying To Enjoy Your Life,1
Parenting Experts Reveal Forcing Child To Shoot Dying Pet Only Teaches Lesson About Mortality For First 5 Or So Times,1
Pope Francis Attempts To Compromise On Rule-Change Proposals By Allowing Priests To Marry Him,1
Bloomberg Hires Thousands Of Canvassers To Stop Black Men On Street And Force Them To Hear Campaign Pitch,1
Nevada Addresses Concerns About Election Security By Switching To Electronic Voters,1
"Report Finds Average U.S. College Student Over $28,000 In Debt To Yakuza",1
God Announces Major Overhaul Of Procreation Process For 2021,1
Couple Takes Weekend Trip Outside City To Get Away From All The Arts And Culture,1
CDC Recommends Also Wearing Face Mask On Back Of Head In Case Coronavirus Attacks From Rear,1
Jimmy Carter Added To Mount Rushmore After Becoming 5th Former President To Bowl Perfect 300,1
"‘You Should Put Your Name On The Karaoke List!’ Reports Greedy, Gluttonous Hunger For Strangers’ Approval",1
Resigned Nutritionists Now Recommend Eating 3 Servings A Day Of Mice Or Bark Or Whatever,1
Fox News Producer Knows His Work Formulaic But At Least It Helps People Escape Reality For Couple Hours,1
CEO Of Robotics Corporation Tells Sobbing Andrew Yang That He Was His Greatest Creation,1
Moderates Worry Klobuchar Splitting People-Who-Will-Vote-For-Anybody Vote,1
Pregnant Woman Finally Knows Joy Of What It Feels Like To Be Big Fat Guy,1
Emergency Room Staff Assures Parents That Burger King Chicken Fries Will Pass Naturally Through Child’s System,1
"‘It’s Time To Go, Mr. Stone,’ Says Ski-Masked William Barr After Running Prison Bus Off Road",1
"Flustered New Hampshire Bed And Breakfast Host Informs Biden, Sanders, Buttigieg, Warren, Klobuchar They’re All Booked For Same Room",1
Poll Finds Bloomberg Trailing Among Young Black Males He’s Already Thrown In Prison,1
Man Calms Down From Violent Rage After Seeing ‘Or Current Resident’ On Misaddressed Letter,1
Fertility Clinic Employee Asks Couple If They’d Like To Play With Sperm Out Back And Get To Know It Better,1
NASA Launches Really Nice Nikon DSLR Camera Strapped To Rocket To Gather Photos Of Sun,1
"‘He’s A Cop,’ Say Bernie Backers, Withdrawing Support After Realizing Candidate Vying To Be Commander In Chief",1
Health Officials Warn It Is Impossible To Tell If American Cruise Ship Passengers Suffering From Coronavirus Or Just Like That,1
Man Crippled By Fear Of Failure As If It Hadn’t Already Happened,1
Increasingly Unhinged Centrists Announce Plan To Round Up Nation Into Camps To Force Them To Engage In Meaningful Dialogue,1
Study Finds Dating Apps Most Effective Way To Find Everyone Your Age Apparently Kayaking Now,1
Mom Still Seething Over Car That Blew Through Stop Sign 15 Years Ago,1
Study Finds Leading Cause Of Childhood Obesity Witches Fattening Up Children To Be Eaten,1
"‘You’re Allowed To Be Naked Sometimes, But Not Other Times,’ Says Brad Pitt In Baffling Oscars Acceptance Speech",1
"Nervous, Jeans-Wearing Charlize Theron Wishes Someone Had Told Her This Was Supposed To Be Formal Event",1
Parkinson’s Gene Waiting To Switch On Until Everything Finally Falling Into Place For Local Man,1
Buttigieg Touts Progress Connecting With Black Fortune 500 Executives,1
Movie Expedition Team Annoyed They Only Getting Briefed On Mission Right Before Parachuting Onto Hostile Island,1
EPA Thugs Violently Beat Endangered Toad Who Hasn’t Paid Protection Money,1
‘He’s Got The Mulan Virus!’ Yells Don Jr. Attempting To Quarantine Eric By Duct Taping Garbage Bag Over Head,1
Report: The Nation Has Healed And It’s Time To Rejoice!,1
Hollywood Legend Kirk Douglas Dead In Apparent Age Overdose,1
"Senate Republicans Say One Mistake Should Not Ruin The Life Of A Naive, Promising Young Man Like Trump",1
Trump Spends National Prayer Breakfast Attacking God For Allowing Impeachment To Ever Happen,1
Lin-Manuel Miranda: ‘You People Are Giving Me Too Much Fucking Money’,1
Sanders Makes Last-Minute Appeal To Moderates By Reminding Them All His Policies Would End Up Being Watered Down To Their Positions Anyway,1
Both Parties Acting Exactly How Everyone Expected Them To Restore Nation’s Faith In Political Process,1
"Rush Limbaugh Admits Presidential Medal Of Freedom Less Of An Honor Knowing That Rosa Parks, Maya Angelou Also Received It",1
Corporate Lawyer Achieves Career Masterpiece With McDonald’s Monopoly Contest Rules,1
Pedestrians Passing Each Other On Sidewalk Stop To Let Children Sniff Each Other,1
DNC Offers Startup $500 Million To Develop Pencil That Can Accurately Record Election Results,1
DNC Blames Iowa Caucus Problems On Single Fuck-Up Senior Citizen Volunteer,1
Report: Majority Of Americans Would Jump At Chance To Rip Off Shirt And Use It As Tourniquet,1
Director Sets Up Actor With Backstory About How Franchise Failing Horribly,1
DNC Mulls Asking Donald Trump To Run As Democrat In Effort To Stop Sanders,1
Man Wastes Entire Life Chasing Unrealistic Pipe Dream Of Being Loved And Respected,1
Queen Reminds Worker Bees They Still Represent Colony Even When Away From Hive,1
Frustrated Tenant Only 5 Or 6 Days Away From Sending Gently Worded Email To Landlord,1
Report: Fighting Rising Tide Of Authoritarianism Sounds Like A Lot Of Work,1
Frito-Lay Pledges Party-Size Bag Of Plain Potato Chips To Help Combat World Hunger,1
"‘You’re A Piece Of Shit And I Hope Everyone Like You Dies,’ Says Biden To Democratic Voter In Stirring Call For Party Unity",1
Recently Unearthed Ancient Sumerian Cuneiform Tablet Depicts Earliest Known Observance Of Ladies’ Night,1
Elon Musk Rushes To Aid Of Overturned Tesla Pinned On Top Of Child,1
New Podcast From ‘The Onion’ Renders Eyeballs Obsolete,1
Kushner Promises Israel Plan Will Relocate All Palestinians To Generous Swath Of Mediterranean Sea,1
Olive Garden Food Scientists Rapidly Running Out Of Foods To Scampi,1
Sanders Unveils Job-Training Program To Provide Meaningful Work To Low-Skilled Op-Ed Writers,1
Lost Grandfather With Dementia Found Hundreds Of Miles Away From Home Wandering International Space Station,1
Chris Matthews Warns Bernie Sanders Victory Runs Risk Of Making Him Look Stupid 2 Elections In A Row,1
Joni Ernst Insists She Hasn’t Seen Any Impeachment Evidence That Has Changed Her Self-Serving Political Calculus,1
New Evidence Reveals Library Of Alexandria Kicked Out Dozens Of Creepy Old Romans For Looking At Pornographic Images On Abacus,1
CBS Inks Deal For 30-Episode Bloomberg Ad,1
Black-Metal Fan Conflicted About Supporting Artist Who’s Never Been Convicted Of Murder,1
Xi Jinping Vows To Combat Coronavirus By Making It Illegal To Mention Within A Week,1
Experts Unable To Determine Why Someone As Rich As Justin Bieber Even Needs To Believe In God Anymore,1
Parents Impressed By How Big Baby Has Gotten After Just 16 Months Of CrossFit,1
Mike Pompeo: ‘There Is Overwhelming And Undeniable Evidence To Support Going To War With Whoever’,1
CDC Urges Americans To Just Say No If Friend Offers Them Coronavirus,1
Treble Clef Honored With Lifetime Achievement Award During 62nd Annual Grammy Ceremony,1
"Out-Of-Touch, Aging 24-Year-Old Keeps Trying To Fit In With Cool Kids At Grammys",1
Grammys Accused Of Bias Toward Music That Accurately Represents What Nation At Large Listening To,1
Liberals Say Sanders’s Acceptance Of Rogan Endorsement Sends Dangerous Message He Trying To Win Election,1
Melting Giraffe Congressman Warns Impeachment Distracting From Surreal Issues,1
Weinstein Defense Attorney Implores Jury To Remember How Fun ‘Pulp Fiction’ Is,1
Trump Makes Powerful Pro-Life Case By Speaking About The Joys Of Neglecting A Child,1
Trump Lifts Obama-Era Protections Trapping Gangthor The Malevolent In Tomb Deep Within Murky Depths Of Pacific Ocean,1
Nuclear Scientists Fucking Around In Friend’s Backyard Run Away After Stuffing Fission Bomb Into Coke Can,1
New Comcast Bundle Deal Includes 24/7 Live-In Technical Support,1
Last Remaining Chinese Paddlefish Cackling In Rafters Of World Wildlife Fund Press Conference Declaring It Extinct,1
Justice Roberts Sternly Admonishes Impeachment Participants To Remember They’re At Complete Farce Of A Trial,1
Financial Experts Recommend Just Waiting Until Chaos Is Law Of The Land,1
PornHub Announces Contest To Allow One User Under 18 To View Content,1
"God Stumbles On Old, Beat-Up Planet That He Carved ‘Mötley Crüe’ All Over",1
Senate Republicans Force Through Resolution Establishing Wingstop As Official Sponsor Of Impeachment Trial,1
"‘Well, I Could Do That’ Says Art Museum Attendee Viewing Security Guard On Lunch Break",1
Contrarian ‘New York Times’ Travel Section Breaks With Paper To Endorse Deval Patrick For Democratic Nomination,1
